FiscalYear,PledgeDate,DonorName,FundType,PooledFundName,PledgeAmt,PaidAmt
2017,05-08-2017,86,2,27,0.0,3296076.0
2017,05-08-2017,86,2,36,0.0,1319880.56
2017,05-10-2017,129,2,72,0.0,1770240.28
2017,05-10-2017,129,2,105,0.0,3540480.56
2017,05-12-2017,98,2,72,0.0,1000000.0
2017,05-12-2017,98,2,105,0.0,1500000.0
2017,05-15-2017,15,2,72,0.0,12500.0
2017,05-15-2017,15,2,105,0.0,12500.0
2017,05-15-2017,64,2,108,0.0,3257328.99
2017,05-15-2017,129,2,73,0.0,511064.37
2017,05-15-2017,163,2,36,0.0,533880.9
2017,05-16-2017,183,2,36,0.0,11630154.64
2017,05-18-2017,162,2,27,0.0,1724545.2
2017,05-18-2017,162,2,88,0.0,4023938.81
2017,05-20-2016,183,2,67,0.0,3221649.48
2017,05-23-2017,162,2,72,0.0,8043701.83
2017,05-29-2017,158,2,22,0.0,588235.29
2017,05-29-2017,158,2,91,0.0,1176470.59
2017,05-29-2017,158,2,73,0.0,823529.41
2017,05-30-2017,67,2,49,0.0,11502291.86
2017,06-05-2017,13,2,88,0.0,1520184.8
2017,06-05-2017,35,2,18,0.0,377674.6
2017,06-07-2017,13,2,67,0.0,2258696.44
2017,06-08-2017,49,2,105,0.0,11200.0
2017,06-09-2017,98,2,87,0.0,300000.0
2017,06-09-2017,98,2,88,0.0,1000000.0
2017,06-13-2017,35,2,87,0.0,309209.81
2017,06-13-2017,35,2,88,0.0,386512.27
2017,06-16-2017,172,2,73,0.0,500000.0
2017,06-20-2017,67,2,36,0.0,16609783.85
2017,06-20-2017,67,2,87,0.0,10576485.01
2017,06-20-2017,67,2,88,0.0,10981050.0
2017,06-22-2017,163,2,105,0.0,2053388.09
2017,06-22-2017,183,2,80,0.0,5817600.0
2017,06-24-2016,183,2,51,0.0,2587322.12
2017,06-24-2016,183,2,91,0.0,1293661.06
2017,06-24-2016,183,2,108,0.0,10334284.69
2017,06-27-2017,129,2,91,0.0,3771236.17
2017,06-27-2017,129,2,108,0.0,2933183.69
2017,06-28-2017,67,2,105,0.0,28065984.07
2017,06-28-2017,183,2,88,0.0,13035500.0
2017,06-29-2017,163,2,80,0.0,518081.03
2017,07-03-2017,67,2,27,0.0,1163500.0
2017,07-06-2017,86,2,72,0.0,2275312.86
2017,07-07-2017,22,2,18,0.0,1796400.0
2017,07-07-2017,22,2,27,0.0,3592800.0
2017,07-07-2017,22,2,88,0.0,4790400.0
2017,07-10-2017,22,2,49,0.0,3537735.85
2017,07-10-2017,22,2,51,0.0,1768867.92
2017,07-10-2017,22,2,55,0.0,1768867.92
2017,07-10-2017,22,2,72,0.0,2358490.57
2017,07-10-2017,22,2,91,0.0,8549528.3
2017,07-10-2017,22,2,108,0.0,8549528.3
2017,07-10-2017,22,2,105,0.0,4716981.13
2017,07-10-2017,22,2,73,0.0,2830188.68
2017,07-10-2017,162,2,91,0.0,840363.48
2017,07-10-2017,162,2,108,0.0,840363.48
2017,07-10-2017,162,2,73,0.0,1200519.26
2017,07-11-2017,129,2,87,0.0,1566735.47
2017,07-12-2017,162,2,1,0.0,1804738.13
2017,07-12-2017,162,2,87,0.0,1203018.4
2017,07-12-2017,162,2,80,0.0,1203018.4
2017,07-13-2017,163,2,18,0.0,521702.84
2017,07-14-2017,98,2,36,0.0,500000.0
2017,07-18-2017,129,2,80,0.0,1254657.92
2017,07-18-2017,184,2,36,0.0,7500000.0
2017,07-20-2017,114,2,73,0.0,35294.12
2017,07-24-2017,86,2,108,0.0,1764705.88
2017,07-24-2017,183,2,18,0.0,3933750.0
2017,07-27-2016,183,2,18,0.0,3200875.01
2017,07-27-2017,114,2,105,0.0,117647.06
2017,08-03-2017,15,2,87,0.0,12500.0
2017,08-03-2017,15,2,88,0.0,12500.0
2017,08-07-2017,52,2,105,0.0,4773853.03
2017,08-09-2017,124,2,27,0.0,3519900.0
2017,08-10-2017,88,2,73,0.0,589622.64
2017,08-24-2017,163,2,18,0.0,1036914.14
2017,08-24-2017,183,2,105,0.0,28671428.57
2017,08-30-2017,163,2,36,0.0,1057082.45
2017,09-06-2017,163,2,87,0.0,778816.2
2017,09-08-2015,183,2,74,0.0,2490660.02
2017,09-09-2016,22,2,49,0.0,3201707.58
2017,09-11-2017,93,2,91,0.0,646830.53
2017,09-12-2017,124,2,49,0.0,1201923.08
2017,09-12-2017,124,2,72,0.0,4807692.31
2017,09-12-2017,124,2,108,0.0,600961.54
2017,09-12-2017,162,2,27,0.0,2518512.77
2017,09-20-2017,13,2,87,0.0,3524840.6
2017,09-20-2017,13,2,88,0.0,2349893.73
2017,09-20-2017,98,2,1,0.0,5899513.0
2017,09-21-2017,184,2,36,0.0,16000000.0
2017,09-22-2017,98,2,108,0.0,1000000.0
2017,09-22-2017,184,2,105,0.0,5000000.0
2017,09-25-2017,183,2,27,0.0,6694150.0
2017,09-26-2017,52,2,72,0.0,4768187.96
2017,09-26-2017,52,2,105,0.0,4827174.07
2017,09-27-2016,183,2,105,0.0,11207970.11
2017,09-28-2017,183,2,36,0.0,3201811.12
2017,10-02-2017,52,2,87,0.0,3171582.62
2017,10-02-2017,52,2,88,0.0,4757373.93
2017,10-02-2017,86,2,36,0.0,2358490.57
2017,10-04-2017,35,2,105,0.0,919702.02
2017,10-05-2017,163,2,22,0.0,205761.32
2017,10-16-2017,35,2,72,0.0,775088.05
2017,10-19-2017,35,2,87,0.0,548116.83
2017,10-19-2017,35,2,88,0.0,548116.83
2017,10-20-2017,162,2,27,0.0,4214679.34
2017,10-20-2017,162,2,36,0.0,3578345.98
2017,10-20-2017,162,2,51,0.0,596391.0
2017,10-20-2017,162,2,55,0.0,596391.0
2017,10-20-2017,162,2,91,0.0,1192781.99
2017,10-20-2017,162,2,108,0.0,1192781.99
2017,10-26-2017,129,2,27,0.0,969979.15
2017,10-26-2017,163,2,72,0.0,1001001.0
2017,10-30-2017,163,2,88,0.0,749775.07
2017,10-30-2017,183,2,80,0.0,15040850.0
2017,11-03-2016,35,2,49,0.0,369691.51
2017,11-03-2016,163,2,91,0.0,993048.66
2017,11-03-2016,163,2,108,0.0,993048.66
2017,11-03-2017,183,2,88,0.0,9347800.0
2017,11-13-2017,67,2,73,0.0,580720.09
2017,11-16-2017,98,2,80,0.0,700000.0
2017,11-20-2017,67,2,49,0.0,34843205.57
2017,11-22-2017,124,2,87,0.0,1177600.0
2017,11-22-2017,183,2,49,0.0,8335570.47
2017,11-24-2017,163,2,36,0.0,508130.08
2017,11-27-2017,124,2,18,0.0,2954500.0
2017,11-27-2017,158,2,72,0.0,597371.56
2017,11-27-2017,158,2,105,0.0,716845.88
2017,11-28-2017,129,2,36,0.0,1197036.48
2017,11-28-2017,129,2,91,0.0,2034962.02
2017,11-28-2017,129,2,108,0.0,1795554.73
2017,11-29-2017,124,2,105,0.0,2903600.46
2017,11-30-2017,180,2,22,0.0,470.93
2017,11-30-2017,180,2,36,0.0,950.63
2017,11-30-2017,180,2,49,0.0,258.38
2017,11-30-2017,180,2,55,0.0,78.0
2017,11-30-2017,180,2,67,0.0,2213.25
2017,11-30-2017,180,2,72,0.0,7751.75
2017,11-30-2017,180,2,74,0.0,887.25
2017,11-30-2017,180,2,91,0.0,98421.69
2017,11-30-2017,180,2,105,0.0,86532.45
2017,11-30-2017,180,2,73,0.0,4287.08
2017,12-01-2017,183,2,27,0.0,24037200.0
2017,12-02-2015,183,2,1,0.0,16076280.0
2017,12-04-2017,67,2,18,0.0,4704800.0
2017,12-04-2017,67,2,27,0.0,7057200.0
2017,12-05-2017,67,2,51,0.0,2369668.25
2017,12-05-2017,67,2,55,0.0,3554502.37
2017,12-05-2017,67,2,72,0.0,4739336.49
2017,12-05-2017,67,2,108,0.0,11848341.23
2017,12-05-2017,67,2,105,0.0,35545023.7
2017,12-07-2017,162,2,105,0.0,3553187.29
2017,12-08-2016,163,2,1,0.0,199965.0
2017,12-08-2017,86,2,73,0.0,355450.24
2017,12-08-2017,183,2,36,0.0,6729475.1
2017,12-08-2017,183,2,87,0.0,4026000.0
2017,12-11-2017,162,2,18,0.0,1770401.61
2017,12-11-2017,162,2,27,0.0,2950669.35
2017,12-12-2017,49,2,49,0.0,11848.34
2017,12-12-2017,64,2,108,0.0,1184834.12
2017,12-12-2017,86,2,18,0.0,292694.0
2017,12-12-2017,86,2,27,0.0,585388.0
2017,12-12-2017,86,2,80,0.0,292694.0
2017,12-12-2017,86,2,105,0.0,1481042.65
2017,12-13-2016,163,2,67,0.0,205761.32
2017,12-14-2017,163,2,80,0.0,648101.27
2017,12-14-2017,163,2,105,0.0,1422764.23
2017,12-15-2017,64,2,55,0.0,592417.06
2017,12-15-2017,129,2,27,0.0,1812643.7
2017,12-15-2017,129,2,72,0.0,1197185.87
2017,12-15-2017,129,2,105,0.0,1556341.64
2017,12-15-2017,163,2,72,0.0,711382.11
2017,12-18-2017,129,2,88,0.0,2987710.22
2017,12-21-2017,52,2,55,0.0,3207530.77
2017,12-21-2017,52,2,91,0.0,4811137.12
2017,12-21-2017,52,2,108,0.0,1603765.38
2017,12-21-2017,80,2,73,0.0,150000.0
2017,12-23-2016,162,2,91,0.0,2157479.81
2017,12-23-2016,162,2,108,0.0,2157479.81
2018,01-04-2018,52,2,18,0.0,3230495.88
2018,01-04-2018,52,2,80,0.0,4038119.85
2018,01-05-2018,35,2,105,0.0,920802.94
2018,01-05-2018,136,2,105,0.0,119474.31
2018,01-14-2019,100,2,91,0.0,100000.0
2018,01-30-2018,162,2,1,0.0,7410511.83
2018,01-30-2018,162,2,18,0.0,1482102.37
2018,01-30-2018,162,2,87,0.0,4322798.57
2018,01-30-2018,162,2,88,0.0,5928409.46
2018,01-30-2018,162,2,80,0.0,7039986.24
2018,02-01-2018,162,2,36,0.0,4419078.92
2018,02-01-2018,162,2,49,0.0,1893890.96
2018,02-01-2018,162,2,51,0.0,2525187.95
2018,02-01-2018,162,2,55,0.0,1893890.96
2018,02-01-2018,162,2,67,0.0,1262593.98
2018,02-01-2018,162,2,72,0.0,2525187.95
2018,02-01-2018,162,2,74,0.0,2903966.14
2018,02-01-2018,162,2,91,0.0,2525187.95
2018,02-01-2018,162,2,108,0.0,3156484.94
2018,02-01-2018,162,2,105,0.0,6312969.88
2018,02-01-2018,162,2,73,0.0,1893890.96
2018,02-05-2018,162,2,27,0.0,9880682.44
2018,02-06-2018,35,2,87,0.0,796137.14
2018,02-06-2018,35,2,88,0.0,159227.43
2018,02-12-2018,114,2,67,0.0,31055.9
2018,02-23-2018,134,2,105,0.0,10000.0
2018,03-02-2018,183,2,74,0.0,1300390.12
2018,03-07-2018,141,2,49,0.0,999991.1
2018,03-07-2018,141,2,55,0.0,499995.55
2018,03-07-2018,141,2,91,0.0,499995.55
2018,03-07-2018,141,2,105,0.0,472899.79
2018,03-19-2018,52,2,87,0.0,4120041.53
2018,03-21-2018,86,2,49,0.0,2469135.8
2018,03-21-2018,86,2,108,0.0,3086419.75
2018,03-21-2018,86,2,105,0.0,4938271.6
2018,03-22-2018,109,2,18,0.0,370535.1
2018,03-22-2018,109,2,27,0.0,370535.1
2018,03-22-2018,109,2,88,0.0,370535.1
2018,03-26-2018,86,2,36,0.0,3370370.37
2018,03-28-2018,148,2,105,0.0,25000000.0
2018,03-28-2018,181,2,105,0.0,25000000.0
2018,03-29-2018,13,2,87,0.0,2326184.49
2018,03-29-2018,35,2,27,0.0,1592737.12
2018,03-29-2018,35,2,72,0.0,77454.9
2018,03-29-2018,35,2,105,0.0,3918972.89
2018,03-29-2018,163,2,87,0.0,1029018.32
2018,04-04-2018,129,2,87,0.0,3081664.1
2018,04-05-2018,9,2,105,0.0,5636.98
2018,04-05-2018,80,2,55,0.0,251990.73
2018,04-05-2018,80,2,91,0.0,251990.73
2018,04-10-2018,52,2,105,0.0,5818400.0
2018,04-10-2018,93,2,91,0.0,705218.62
2018,04-10-2018,108,2,105,0.0,24691.36
2018,04-13-2018,86,2,27,0.0,3675576.0
2018,04-19-2018,109,2,49,0.0,370370.37
2018,04-19-2018,109,2,67,0.0,370370.37
2018,04-19-2018,109,2,72,0.0,370370.37
2018,04-19-2018,109,2,91,0.0,370370.37
2018,04-19-2018,109,2,105,0.0,370370.37
2018,04-20-2018,86,2,51,0.0,1851851.85
2018,04-23-2018,86,2,55,0.0,2415458.94
2018,04-23-2018,86,2,87,0.0,3635376.0
2018,04-23-2018,86,2,88,0.0,3635376.0
2018,04-23-2018,86,2,80,0.0,3635376.0
2018,04-26-2018,49,2,105,0.0,35377.36
2018,04-26-2018,141,2,1,0.0,999960.0
2018,04-27-2018,35,2,67,0.0,582433.8
2018,04-27-2018,35,2,74,0.0,388289.2
2018,04-27-2018,67,2,108,0.0,2358490.57
2018,04-27-2018,86,2,18,0.0,3580776.0
2018,04-27-2018,129,2,27,0.0,1110740.86
2018,05-02-2018,52,2,91,0.0,4040857.22
2018,05-04-2018,52,2,108,0.0,4040857.22
2018,05-11-2018,119,2,105,0.0,12345.68
2018,05-15-2018,111,2,49,0.0,100000.0
2018,05-16-2018,80,2,72,0.0,239165.79
2018,05-16-2018,80,2,73,0.0,239165.79
2018,05-17-2018,162,2,73,0.0,571252.09
2018,05-18-2018,13,2,1,0.0,764291.95
2018,05-18-2018,67,2,73,0.0,1207729.47
2018,05-18-2018,163,2,91,0.0,1015228.43
2018,05-18-2018,163,2,108,0.0,1522842.64
2018,05-18-2018,183,2,36,0.0,9641873.28
2018,05-20-2016,183,2,67,0.0,3342245.99
2018,05-22-2018,35,2,18,0.0,771724.03
2018,05-22-2018,35,2,88,0.0,463034.42
2018,05-24-2018,13,2,67,0.0,2287436.87
2018,05-24-2018,163,2,73,0.0,1010101.01
2018,05-29-2018,35,2,87,0.0,770831.73
2018,05-29-2018,129,2,80,0.0,1234680.34
2018,05-30-2018,124,2,108,0.0,8454106.28
2018,05-30-2018,124,2,105,0.0,13285024.15
2018,05-31-2018,124,2,91,0.0,6038647.34
2018,05-31-2018,158,2,91,0.0,1179245.28
2018,05-31-2018,158,2,105,0.0,589622.64
2018,05-31-2018,158,2,73,0.0,707547.17
2018,05-31-2018,183,2,105,0.0,20053475.94
2018,06-01-2018,124,2,27,0.0,8250200.0
2018,06-01-2018,180,2,1,0.0,2339.03
2018,06-01-2018,180,2,18,0.0,10823.48
2018,06-01-2018,180,2,27,0.0,887.25
2018,06-04-2018,114,2,105,0.0,34722.22
2018,06-04-2018,163,2,72,0.0,1518218.62
2018,06-05-2018,124,2,87,0.0,4697600.0
2018,06-06-2018,13,2,87,0.0,700336.85
2018,06-06-2018,13,2,88,0.0,2580188.41
2018,06-08-2018,129,2,87,0.0,1228108.96
2018,06-11-2018,129,2,72,0.0,1861107.19
2018,06-11-2018,129,2,91,0.0,3970362.0
2018,06-11-2018,129,2,108,0.0,3349992.94
2018,06-11-2018,129,2,105,0.0,2481476.25
2018,06-11-2018,129,2,73,0.0,1861107.19
2018,06-13-2018,183,2,88,0.0,16846050.0
2018,06-18-2018,163,2,105,0.0,3045685.28
2018,06-20-2018,13,2,73,0.0,7466117.5
2018,06-20-2018,124,2,49,0.0,8254716.98
2018,06-20-2018,124,2,72,0.0,8254716.98
2018,06-21-2018,183,2,87,0.0,6441980.0
2018,06-27-2018,163,2,73,0.0,1003009.03
2018,06-29-2018,129,2,27,0.0,977344.18
2018,06-30-2018,67,2,108,0.0,1157407.41
2018,07-01-2018,180,2,87,0.0,100158.68
2018,07-01-2018,180,2,88,0.0,142709.94
2018,07-01-2018,180,2,80,0.0,3491.24
2018,07-04-2018,100,2,105,0.0,5000000.0
2018,07-04-2018,184,2,36,0.0,14750000.0
2018,07-05-2018,163,2,55,0.0,501504.51
2018,07-07-2017,22,2,18,0.0,1848900.0
2018,07-07-2017,22,2,27,0.0,3697800.0
2018,07-07-2017,22,2,88,0.0,4930400.0
2018,07-09-2018,86,2,36,0.0,1736111.11
2018,07-09-2018,162,2,1,0.0,1668305.0
2018,07-09-2018,162,2,36,0.0,2255740.1
2018,07-09-2018,162,2,51,0.0,789509.04
2018,07-09-2018,162,2,88,0.0,3559054.67
2018,07-09-2018,162,2,91,0.0,676722.03
2018,07-09-2018,162,2,108,0.0,789509.04
2018,07-10-2017,22,2,49,0.0,3703703.7
2018,07-10-2017,22,2,51,0.0,1851851.85
2018,07-10-2017,22,2,55,0.0,1851851.85
2018,07-10-2017,22,2,72,0.0,2469135.8
2018,07-10-2017,22,2,91,0.0,8950617.29
2018,07-10-2017,22,2,108,0.0,8950617.29
2018,07-10-2017,22,2,105,0.0,4938271.61
2018,07-10-2017,22,2,73,0.0,2962962.96
2018,07-11-2018,129,2,88,0.0,4604665.25
2018,07-13-2018,184,2,67,0.0,1250000.0
2018,07-16-2018,22,2,27,0.0,1752750.0
2018,07-16-2018,184,2,49,0.0,10000000.0
2018,07-17-2018,124,2,88,0.0,9058400.0
2018,07-18-2018,183,2,27,0.0,6436900.0
2018,07-20-2018,64,2,108,0.0,2358490.57
2018,07-24-2018,163,2,18,0.0,1511182.75
2018,07-24-2018,183,2,36,0.0,10512483.57
2018,07-24-2018,183,2,80,0.0,6436900.0
2018,07-25-2018,35,2,91,0.0,3090379.35
2018,07-25-2018,35,2,108,0.0,772594.84
2018,07-27-2016,183,2,18,0.0,2832400.0
2018,08-01-2018,162,2,87,0.0,2255732.34
2018,08-03-2018,88,2,51,0.0,585480.09
2018,08-07-2018,86,2,72,0.0,2285714.29
2018,08-08-2018,183,2,18,0.0,5522490.0
2018,08-14-2018,183,2,91,0.0,1278772.38
2018,08-14-2018,183,2,108,0.0,32129438.93
2018,08-15-2018,163,2,36,0.0,1006036.22
2018,08-23-2018,67,2,36,0.0,12571428.57
2018,08-23-2018,67,2,105,0.0,10285714.29
2018,08-29-2018,129,2,1,0.0,2163811.66
2018,09-03-2018,86,2,88,0.0,1167476.0
2018,09-05-2018,67,2,108,0.0,10526315.79
2018,09-08-2015,183,2,74,0.0,2777777.78
2018,09-11-2018,125,2,67,0.0,686598.98
2018,09-17-2018,67,2,88,0.0,9221600.0
2018,09-17-2018,67,2,73,0.0,2331002.33
2018,09-21-2018,184,2,67,0.0,3000000.0
2018,09-23-2018,163,2,88,0.0,1010407.19
2018,09-24-2018,184,2,105,0.0,5000000.0
2018,09-25-2018,35,2,67,0.0,191528.03
2018,10-01-2018,129,2,105,0.0,1838724.18
2018,10-01-2018,129,2,73,0.0,1225816.12
2018,10-08-2018,163,2,36,0.0,505561.17
2018,10-09-2018,162,2,73,0.0,1110990.01
2018,10-11-2018,67,2,36,0.0,2312138.73
2018,10-11-2018,67,2,67,0.0,1136363.64
2018,10-11-2018,124,2,108,0.0,5847953.22
2018,10-11-2018,183,2,49,0.0,11228533.69
2018,10-12-2018,88,2,73,0.0,568181.82
2018,10-12-2018,162,2,1,0.0,3117263.74
2018,10-15-2018,163,2,87,0.0,500454.91
2018,10-15-2018,183,2,80,0.0,3888000.0
2018,10-17-2018,64,2,108,0.0,3508771.93
2018,10-22-2018,163,2,80,0.0,994332.31
2018,10-24-2018,67,2,18,0.0,6223800.0
2018,10-24-2018,67,2,87,0.0,13635600.0
2018,10-24-2018,67,2,88,0.0,3960600.0
2018,10-24-2018,67,2,80,0.0,4557200.0
2018,10-24-2018,129,2,91,0.0,1203103.14
2018,10-24-2018,129,2,108,0.0,2526516.58
2018,10-26-2018,162,2,105,0.0,3805682.23
2018,10-30-2017,183,2,80,0.0,12994500.0
2018,11-01-2018,183,2,1,0.0,16071250.0
2018,11-03-2016,35,2,49,0.0,381401.92
2018,11-05-2018,67,2,1,0.0,568106.0
2018,11-07-2017,163,2,73,0.0,1001001.0
2018,11-13-2018,129,2,88,0.0,5313456.28
2018,11-14-2018,67,2,49,0.0,9318181.82
2018,11-14-2018,67,2,72,0.0,6590909.09
2018,11-15-2018,124,2,105,0.0,5681818.18
2018,11-15-2018,183,2,105,0.0,19132653.06
2018,11-16-2018,67,2,27,0.0,9633050.0
2018,11-16-2018,163,2,1,0.0,719965.0
2018,11-19-2018,67,2,73,0.0,2386363.64
2018,11-19-2018,183,2,36,0.0,5358283.16
2018,11-21-2018,86,2,36,0.0,3863636.36
2018,11-22-2018,163,2,105,0.0,498504.49
2018,11-23-2018,163,2,88,0.0,800328.94
2018,11-26-2018,52,2,1,0.0,3032002.79
2018,11-27-2018,67,2,105,0.0,33560864.62
2018,11-28-2018,98,2,36,0.0,300000.0
2018,11-28-2018,98,2,72,0.0,1000000.0
2018,11-29-2018,67,2,108,0.0,8532423.21
2018,11-30-2018,67,2,55,0.0,2844141.07
2018,11-30-2018,124,2,88,0.0,3413700.0
2018,12-01-2018,183,2,49,0.0,5941845.76
2018,12-02-2015,183,2,1,0.0,7940700.0
2018,12-03-2018,44,2,105,0.0,50000.0
2018,12-03-2018,67,2,51,0.0,2844141.07
2018,12-03-2018,86,2,73,0.0,341296.93
2018,12-03-2018,129,2,72,0.0,929855.09
2018,12-03-2018,162,2,87,0.0,3204240.56
2018,12-03-2018,163,2,108,0.0,1004016.06
2018,12-05-2018,129,2,73,0.0,4088048.62
2018,12-05-2018,183,2,27,0.0,30081918.5
2018,12-06-2018,52,2,88,0.0,3043769.4
2018,12-06-2018,88,2,108,0.0,1706484.64
2018,12-06-2018,183,2,108,0.0,12642225.03
2018,12-07-2018,86,2,105,0.0,1137656.43
2018,12-08-2016,163,2,1,0.0,399965.0
2018,12-11-2018,67,2,88,0.0,7913500.0
2018,12-12-2018,49,2,49,0.0,11376.56
2018,12-12-2018,64,2,55,0.0,364050.06
2018,12-12-2018,64,2,105,0.0,455062.57
2018,12-12-2018,67,2,27,0.0,9903027.31
2018,12-13-2016,163,2,67,0.0,202020.2
2018,12-13-2018,98,2,1,0.0,1000000.0
2018,12-13-2018,98,2,18,0.0,200000.0
2018,12-13-2018,98,2,27,0.0,500000.0
2018,12-13-2018,98,2,87,0.0,500000.0
2018,12-13-2018,98,2,88,0.0,800000.0
2018,12-14-2018,98,2,105,0.0,1000000.0
2018,12-17-2018,129,2,87,0.0,921035.36
2018,12-21-2018,52,2,36,0.0,3053860.52
2018,12-22-2017,162,2,27,0.0,2279938.76
2018,12-31-2018,52,2,49,0.0,2306940.95
2018,12-31-2018,52,2,105,0.0,3844850.71
2018,12-31-2018,136,2,105,0.0,45662.1
2019,01-01-2019,163,2,1,0.0,599965.0
2019,01-04-2019,52,2,18,0.0,3043167.33
2019,01-04-2019,52,2,87,0.0,3043167.33
2019,01-04-2019,52,2,88,0.0,3815570.58
2019,01-09-2019,35,2,1,0.0,376049.27
2019,01-23-2019,134,2,105,0.0,10000.0
2019,02-05-2019,13,2,87,0.0,3549492.9
2019,02-05-2019,13,2,88,0.0,2839592.9
2019,02-12-2019,162,2,1,0.0,6526275.08
2019,02-12-2019,162,2,18,0.0,1631568.77
2019,02-12-2019,162,2,27,0.0,8701700.12
2019,02-12-2019,162,2,87,0.0,3263137.54
2019,02-12-2019,162,2,88,0.0,5438562.57
2019,02-12-2019,162,2,80,0.0,6526275.08
2019,02-19-2019,108,2,105,0.0,22753.13
2019,02-20-2019,86,2,49,0.0,1137656.43
2019,02-21-2019,162,2,36,0.0,5082947.69
2019,02-21-2019,162,2,49,0.0,1514069.52
2019,02-21-2019,162,2,51,0.0,1081478.23
2019,02-21-2019,162,2,55,0.0,1622217.35
2019,02-21-2019,162,2,67,0.0,865182.59
2019,02-21-2019,162,2,72,0.0,2217030.38
2019,02-21-2019,162,2,74,0.0,2487399.93
2019,02-21-2019,162,2,91,0.0,2162956.46
2019,02-21-2019,162,2,108,0.0,2162956.46
2019,02-21-2019,162,2,105,0.0,8111086.74
2019,02-21-2019,162,2,73,0.0,2162956.46
2019,02-22-2019,86,2,105,0.0,5688282.14
2019,02-26-2019,52,2,105,0.0,5319158.11
2019,02-28-2019,49,2,105,0.0,56818.18
2019,02-28-2019,129,2,72,0.0,1744053.65
2019,03-05-2019,67,2,72,0.0,6825938.57
2019,03-06-2019,86,2,18,0.0,3366576.0
2019,03-07-2018,141,2,49,0.0,999994.0
2019,03-07-2018,141,2,55,0.0,499997.0
2019,03-07-2018,141,2,91,0.0,999994.0
2019,03-08-2019,117,2,105,0.0,113765.64
2019,03-08-2019,162,2,98,0.0,1077483.32
2019,03-13-2019,67,2,49,0.0,1137656.43
2019,03-15-2019,86,2,87,0.0,3378576.0
2019,03-15-2019,86,2,88,0.0,4504776.0
2019,03-15-2019,86,2,80,0.0,3378576.0
2019,03-19-2019,52,2,55,0.0,1517344.8
2019,03-20-2019,61,2,98,0.0,56882.82
2019,03-20-2019,111,2,105,0.0,100000.0
2019,03-21-2019,52,2,91,0.0,5310669.27
2019,03-21-2019,52,2,108,0.0,3744245.99
2019,03-22-2019,35,2,67,0.0,743658.08
2019,03-25-2019,67,2,36,0.0,11273957.16
2019,03-26-2019,35,2,27,0.0,2850712.68
2019,03-26-2019,35,2,36,0.0,745291.44
2019,03-26-2019,35,2,91,0.0,2809521.06
2019,03-26-2019,35,2,108,0.0,936507.02
2019,03-26-2019,35,2,105,0.0,5250119.36
2019,03-26-2019,67,2,105,0.0,16835016.84
2019,03-26-2019,86,2,51,0.0,561167.23
2019,03-26-2019,86,2,55,0.0,2244668.91
2019,03-26-2019,86,2,108,0.0,2805836.14
2019,03-27-2019,13,2,67,0.0,2144009.09
2019,04-03-2019,98,2,105,0.0,2000000.0
2019,04-03-2019,183,2,74,0.0,2617801.05
2019,04-09-2019,67,2,1,0.0,1125210.0
2019,04-09-2019,67,2,18,0.0,5599500.0
2019,04-09-2019,67,2,87,0.0,11252100.0
2019,04-09-2019,163,2,105,0.0,3489531.41
2019,04-10-2019,86,2,36,0.0,3043478.27
2019,04-12-2019,129,2,105,0.0,2747144.13
2019,04-15-2019,67,2,67,0.0,557413.6
2019,04-23-2019,67,2,98,0.0,2229654.4
2019,04-23-2019,163,2,91,0.0,1958863.86
2019,04-25-2019,15,2,105,0.0,20000.0
2019,04-26-2018,141,2,1,0.0,999960.0
2019,05-03-2019,80,2,55,0.0,198838.78
2019,05-03-2019,80,2,91,0.0,198838.78
2019,05-03-2019,93,2,91,0.0,322580.65
2019,05-03-2019,93,2,105,0.0,322580.65
2019,05-06-2019,98,2,1,0.0,1000000.0
2019,05-07-2019,35,2,87,0.0,1442460.26
2019,05-08-2019,67,2,91,0.0,2229654.4
2019,05-15-2019,67,2,108,0.0,3901895.21
2019,05-18-2018,183,2,36,0.0,6544502.62
2019,05-20-2016,183,2,67,0.0,3152585.12
2019,05-21-2019,93,2,18,0.0,314707.5
2019,05-21-2019,124,2,49,0.0,5574136.01
2019,05-21-2019,124,2,72,0.0,5574136.01
2019,05-21-2019,124,2,91,0.0,5406911.93
2019,05-21-2019,124,2,108,0.0,5183946.49
2019,05-21-2019,124,2,105,0.0,10033444.81
2019,05-21-2019,163,2,88,0.0,1997203.91
2019,05-22-2019,163,2,87,0.0,505221.46
2019,05-23-2019,163,2,72,0.0,792864.22
2019,05-24-2019,67,2,105,0.0,11123470.52
2019,05-28-2019,129,2,87,0.0,2408477.84
2019,05-29-2019,98,2,98,0.0,400000.0
2019,05-29-2019,129,2,80,0.0,575996.87
2019,05-29-2019,129,2,91,0.0,6863143.2
2019,05-29-2019,129,2,108,0.0,5719286.0
2019,05-29-2019,129,2,98,0.0,228771.44
2019,05-30-2019,184,2,36,0.0,5000000.0
2019,05-31-2019,124,2,87,0.0,6786000.0
2019,06-05-2019,162,2,87,0.0,3164653.8
2019,06-11-2019,129,2,88,0.0,4593595.52
2019,06-12-2019,67,2,27,0.0,11217000.0
2019,06-13-2018,183,2,88,0.0,11290180.01
2019,06-13-2019,35,2,1,0.0,381133.0
2019,06-13-2019,35,2,18,0.0,762266.0
2019,06-14-2019,129,2,87,0.0,942706.98
